horse,horseLabel,mother,father,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q4975349,Broomstick,,http://www.wikidata.org/entity/Q4885361,1901,,male organism
http://www.wikidata.org/entity/Q4975492,Brother Derek,,,2003,,male organism
http://www.wikidata.org/entity/Q4976184,Brown Jack,,,1924,,male organism
http://www.wikidata.org/entity/Q4979052,Bruni,,,1972,,male organism
http://www.wikidata.org/entity/Q4982561,Buchanan,,,1881,,male organism
http://www.wikidata.org/entity/Q4982781,Buck's Boy,,,1993,,
http://www.wikidata.org/entity/Q4983454,Buckpasser,http://www.wikidata.org/entity/Q5001276,http://www.wikidata.org/entity/Q7815827,1963,,male organism
http://www.wikidata.org/entity/Q4984778,Buddy's Saint,,http://www.wikidata.org/entity/Q7401649,2007,,male organism
http://www.wikidata.org/entity/Q4996565,Bull Dog,http://www.wikidata.org/entity/Q7205228,http://www.wikidata.org/entity/Q7693967,1927,,male organism
http://www.wikidata.org/entity/Q4996587,Bull Lea,,http://www.wikidata.org/entity/Q4996565,1935,,male organism
http://www.wikidata.org/entity/Q4996596,Bull Page,http://www.wikidata.org/entity/Q61994656,http://www.wikidata.org/entity/Q4996587,1947,,male organism
http://www.wikidata.org/entity/Q4996958,Bullish Luck,,http://www.wikidata.org/entity/Q7373571,1999,,male organism
http://www.wikidata.org/entity/Q4997956,Bunty Lawless,,,1935,,male organism
http://www.wikidata.org/entity/Q4998667,Burgoo King,,http://www.wikidata.org/entity/Q16954270,1929,,male organism
http://www.wikidata.org/entity/Q5000189,Burnt Cork,,,1940,,male organism
http://www.wikidata.org/entity/Q5000476,Burrough Hill Lad,,,1976,,
http://www.wikidata.org/entity/Q5001276,Busanda,http://www.wikidata.org/entity/Q61994673,http://www.wikidata.org/entity/Q1417640,1947,,female organism
http://www.wikidata.org/entity/Q5001490,Busher,,http://www.wikidata.org/entity/Q1417640,1942,,female organism
http://www.wikidata.org/entity/Q5001567,Bushranger,,,1930,,
http://www.wikidata.org/entity/Q5002109,Busted,,http://www.wikidata.org/entity/Q5184233,1963,,male organism
http://www.wikidata.org/entity/Q5002201,Bustino,,http://www.wikidata.org/entity/Q5002109,1971,1997,male organism
http://www.wikidata.org/entity/Q5002261,Busybody,,http://www.wikidata.org/entity/Q7178703,1881,,female organism
http://www.wikidata.org/entity/Q5002323,But Why Not,,http://www.wikidata.org/entity/Q4929344,1944,,female organism
http://www.wikidata.org/entity/Q5003003,Buttermilk,,,1941,1972,male organism
http://www.wikidata.org/entity/Q5003576,Buzzards Bay,,,2002,,male organism
http://www.wikidata.org/entity/Q5005793,C'est La Guerre,,,2004,,
http://www.wikidata.org/entity/Q5015805,Cabral,,,,,
http://www.wikidata.org/entity/Q5016035,Cacique,http://www.wikidata.org/entity/Q3128095,http://www.wikidata.org/entity/Q1005468,2001,,male organism
http://www.wikidata.org/entity/Q5016340,Cade,http://www.wikidata.org/entity/Q11350175,http://www.wikidata.org/entity/Q629175,1734,,male organism
http://www.wikidata.org/entity/Q5016516,Cadland,http://www.wikidata.org/entity/Q7563369,http://www.wikidata.org/entity/Q62027708,1825,,male organism
http://www.wikidata.org/entity/Q5016619,Caduceus,,,1950,,
http://www.wikidata.org/entity/Q5016893,Caergwrle,,http://www.wikidata.org/entity/Q5184233,1965,,female organism
http://www.wikidata.org/entity/Q5017104,Cafe Prince,,,1970,,
http://www.wikidata.org/entity/Q5017690,Cairngorm,,,1902,,male organism
http://www.wikidata.org/entity/Q5017951,Caixa Eletronica,,,2005,2014,male organism
http://www.wikidata.org/entity/Q5018003,Cajun Beat,,http://www.wikidata.org/entity/Q5595099,2000,2020,male organism
http://www.wikidata.org/entity/Q50196184,Punch de l'Esques,,,2003,,male organism
http://www.wikidata.org/entity/Q5020494,California Flag,,,2004,,
http://www.wikidata.org/entity/Q5020690,California Memory,,,2006,,
http://www.wikidata.org/entity/Q5021378,Calipha,,,1991,,female organism
http://www.wikidata.org/entity/Q5021496,Call Boy,,http://www.wikidata.org/entity/Q11326832,1924,,male organism
http://www.wikidata.org/entity/Q5024309,Calvin,,,1872,,male organism
http://www.wikidata.org/entity/Q5024791,Cam's Card Shark,,http://www.wikidata.org/entity/Q5024824,1991,,
http://www.wikidata.org/entity/Q5024824,Cam Fella,,,1979,,male organism
http://www.wikidata.org/entity/Q5024947,Camarero,,,1951,,male organism
http://www.wikidata.org/entity/Q5024962,Camarine,http://www.wikidata.org/entity/Q7376029,,1828,,female organism
http://www.wikidata.org/entity/Q5025841,Came Home,,http://www.wikidata.org/entity/Q5581608,1999,,male organism
http://www.wikidata.org/entity/Q5025850,Camel,http://www.wikidata.org/entity/Q61999338,http://www.wikidata.org/entity/Q11251240,1822,,male organism
http://www.wikidata.org/entity/Q5025937,Camelot,,http://www.wikidata.org/entity/Q3322808,2009,,male organism
http://www.wikidata.org/entity/Q5026426,Cameronian,http://www.wikidata.org/entity/Q61970578,http://www.wikidata.org/entity/Q7180849,1928,,male organism
http://www.wikidata.org/entity/Q5028334,Campfire,,http://www.wikidata.org/entity/Q7083071,1914,,male organism
http://www.wikidata.org/entity/Q5029779,Canadian Bound,,http://www.wikidata.org/entity/Q1151926,1975,,male organism
http://www.wikidata.org/entity/Q5029833,Canadian Champ,,http://www.wikidata.org/entity/Q8024160,1953,,male organism
http://www.wikidata.org/entity/Q50308983,Uptown Boy,,,2001,,male organism
http://www.wikidata.org/entity/Q5030906,Canadiana,,http://www.wikidata.org/entity/Q5104797,1950,,female organism
http://www.wikidata.org/entity/Q50321153,Igor Brick,,,,,
http://www.wikidata.org/entity/Q5032129,Candy Ride,http://www.wikidata.org/entity/Q61994520,http://www.wikidata.org/entity/Q61994476,1999,,male organism
http://www.wikidata.org/entity/Q5032135,Candy Spots,,,1960,,male organism
http://www.wikidata.org/entity/Q5032144,Candy Stripes,http://www.wikidata.org/entity/Q61994523,http://www.wikidata.org/entity/Q2907399,1982,,male organism
http://www.wikidata.org/entity/Q5032155,Candy Éclair,,,1976,,female organism
http://www.wikidata.org/entity/Q5032234,Canebora,,http://www.wikidata.org/entity/Q5029833,1960,,male organism
http://www.wikidata.org/entity/Q5032323,Canford Cliffs,,,2007,,male organism
http://www.wikidata.org/entity/Q5032806,Cannonade,,http://www.wikidata.org/entity/Q4939046,1971,1993,male organism
http://www.wikidata.org/entity/Q5033338,Canonero II,,http://www.wikidata.org/entity/Q7242125,1968,1981,male organism
http://www.wikidata.org/entity/Q5033595,Cantelo,,http://www.wikidata.org/entity/Q5072652,1956,,female organism
http://www.wikidata.org/entity/Q5034496,Capades,,http://www.wikidata.org/entity/Q7113972,1986,,female organism
http://www.wikidata.org/entity/Q5034594,Cape Blanco,,http://www.wikidata.org/entity/Q3094737,2007,,male organism
http://www.wikidata.org/entity/Q5034741,Cape Cross,http://www.wikidata.org/entity/Q17013471,http://www.wikidata.org/entity/Q5602473,1994,,male organism
http://www.wikidata.org/entity/Q5035155,Cape Verdi,,http://www.wikidata.org/entity/Q2932844,1995,,female organism
http://www.wikidata.org/entity/Q5035197,Cape of Good Hope,,,1998,,male organism
http://www.wikidata.org/entity/Q5036097,Capot,,http://www.wikidata.org/entity/Q6817327,1946,,male organism
http://www.wikidata.org/entity/Q5036101,Capote,,http://www.wikidata.org/entity/Q1457136,1984,,male organism
http://www.wikidata.org/entity/Q5036489,Captain's Gig,,http://www.wikidata.org/entity/Q7855618,1965,,male organism
http://www.wikidata.org/entity/Q50365071,Vin De Dance,,,2014,,male organism
http://www.wikidata.org/entity/Q5036571,Captain Bodgit,,http://www.wikidata.org/entity/Q7401015,1994,,male organism
http://www.wikidata.org/entity/Q5036590,Captain Christy,,,1967,,
http://www.wikidata.org/entity/Q5036613,Captain Cuttle,,http://www.wikidata.org/entity/Q11326832,1919,,male organism
http://www.wikidata.org/entity/Q5036698,Captain Joy,,,2005,,
http://www.wikidata.org/entity/Q5036791,Captain Sandy,,,1942,,
http://www.wikidata.org/entity/Q5036814,Captain Steve,,http://www.wikidata.org/entity/Q5463204,1997,2013,male organism
http://www.wikidata.org/entity/Q5036816,Captain Sweet,,http://www.wikidata.org/entity/Q5437119,2007,,
http://www.wikidata.org/entity/Q5037299,Cara,,,1836,,female organism
http://www.wikidata.org/entity/Q5037323,Cara Rafaela,,http://www.wikidata.org/entity/Q7271851,1993,,female organism
http://www.wikidata.org/entity/Q5037557,Caracalla,,http://www.wikidata.org/entity/Q7829049,1942,,male organism
http://www.wikidata.org/entity/Q5037585,Caracortado,,,2007,,
http://www.wikidata.org/entity/Q5037586,Caractacus,http://www.wikidata.org/entity/Q62034701,http://www.wikidata.org/entity/Q62033517,1859,1878,male organism
http://www.wikidata.org/entity/Q5037864,Carbine,,http://www.wikidata.org/entity/Q11340287,1885,,male organism
http://www.wikidata.org/entity/Q50380511,Food Money,,,,,
http://www.wikidata.org/entity/Q5038501,Cardigan Bay,,,1956,,
http://www.wikidata.org/entity/Q5038530,Cardinal Beaufort,http://www.wikidata.org/entity/Q62027315,http://www.wikidata.org/entity/Q5577568,1802,,male organism
http://www.wikidata.org/entity/Q5038898,Career Boy,,http://www.wikidata.org/entity/Q7180262,1953,,male organism
http://www.wikidata.org/entity/Q5038995,Careless Jewel,,http://www.wikidata.org/entity/Q16953076,2006,,female organism
http://www.wikidata.org/entity/Q5041312,Carling King,,,1991,2014,male organism
http://www.wikidata.org/entity/Q5044188,Caro,http://www.wikidata.org/entity/Q61970567,http://www.wikidata.org/entity/Q11332878,1967,,male organism
http://www.wikidata.org/entity/Q5045534,Carotene,,http://www.wikidata.org/entity/Q5599620,1983,,female organism
http://www.wikidata.org/entity/Q5046733,Carrozza,,http://www.wikidata.org/entity/Q5221146,1954,,female organism
http://www.wikidata.org/entity/Q5046772,Carry Back,,,1958,,male organism
http://www.wikidata.org/entity/Q5048852,Casino Drive,http://www.wikidata.org/entity/Q4898537,http://www.wikidata.org/entity/Q6864541,2005,,male organism
http://www.wikidata.org/entity/Q5050076,Castle Forbes,,http://www.wikidata.org/entity/Q7852437,1961,,female organism
http://www.wikidata.org/entity/Q5050608,Castleshane,,http://www.wikidata.org/entity/Q6437123,1997,,
http://www.wikidata.org/entity/Q5050650,Castletown,,,1986,2017,male organism
http://www.wikidata.org/entity/Q5050851,Casual Look,,http://www.wikidata.org/entity/Q7304776,2000,,female organism
http://www.wikidata.org/entity/Q5051073,Cat Thief,,http://www.wikidata.org/entity/Q3499832,1996,,male organism
http://www.wikidata.org/entity/Q5052000,Catgut,,http://www.wikidata.org/entity/Q61988007,1816,,female organism
http://www.wikidata.org/entity/Q5054608,Cause to Believe,,http://www.wikidata.org/entity/Q6760950,2003,,male organism
http://www.wikidata.org/entity/Q5054742,Cavalcade,,,1931,,male organism
http://www.wikidata.org/entity/Q5054798,Cavallieri,,,1988,,male organism
http://www.wikidata.org/entity/Q5054836,Cavan,,,1955,,male organism
http://www.wikidata.org/entity/Q5054978,Caveat,,http://www.wikidata.org/entity/Q5032806,1980,1995,male organism
http://www.wikidata.org/entity/Q5057067,Cedric,http://www.wikidata.org/entity/Q62027361,http://www.wikidata.org/entity/Q7180538,1821,1829,male organism
http://www.wikidata.org/entity/Q5057812,Celeric,,http://www.wikidata.org/entity/Q11343140,1992,,
http://www.wikidata.org/entity/Q5058483,Celtic Arms,,,1991,,male organism
http://www.wikidata.org/entity/Q5058485,Celtic Ash,,http://www.wikidata.org/entity/Q7507388,1957,,male organism
http://www.wikidata.org/entity/Q5058531,Celtic Swing,,,1992,2010,male organism
http://www.wikidata.org/entity/Q50629888,Workout Wonder,,,,,
http://www.wikidata.org/entity/Q5065274,Certify,,http://www.wikidata.org/entity/Q5367962,2010,,female organism
http://www.wikidata.org/entity/Q5067904,Chain Reaction,,http://www.wikidata.org/entity/Q5104797,1950,,male organism
http://www.wikidata.org/entity/Q5068876,Challedon,http://www.wikidata.org/entity/Q61997309,http://www.wikidata.org/entity/Q5068948,1936,1958,male organism
http://www.wikidata.org/entity/Q5068908,Challenge Me,,http://www.wikidata.org/entity/Q5068948,1941,,male organism
http://www.wikidata.org/entity/Q5068948,Challenger,,http://www.wikidata.org/entity/Q7659386,1927,,male organism
http://www.wikidata.org/entity/Q5069454,Chamant,,,1874,,male organism
http://www.wikidata.org/entity/Q5069968,Champion,http://www.wikidata.org/entity/Q61988115,http://www.wikidata.org/entity/Q7235103,1797,,male organism
http://www.wikidata.org/entity/Q5070219,Champs Elysees,http://www.wikidata.org/entity/Q3128095,http://www.wikidata.org/entity/Q1005468,2003,,male organism
http://www.wikidata.org/entity/Q5070240,Chamrousse,,http://www.wikidata.org/entity/Q7157899,1999,,female organism
http://www.wikidata.org/entity/Q5070723,Chance Play,,http://www.wikidata.org/entity/Q5429902,1923,,male organism
http://www.wikidata.org/entity/Q5070731,Chance Shot,,http://www.wikidata.org/entity/Q5429902,1924,,male organism
http://www.wikidata.org/entity/Q5071141,Chandler,,,1836,,
http://www.wikidata.org/entity/Q5071914,Changeover,,,,,
http://www.wikidata.org/entity/Q5072596,Chant,,http://www.wikidata.org/entity/Q5432751,1891,,male organism
http://www.wikidata.org/entity/Q5072652,Chanteur,,,1942,,male organism
http://www.wikidata.org/entity/Q5072965,Chapeau d'Espagne,,http://www.wikidata.org/entity/Q5287400,1834,,female organism
http://www.wikidata.org/entity/Q5074289,Charger Bar,,,1968,,female organism
http://www.wikidata.org/entity/Q5074405,Charismatic,,http://www.wikidata.org/entity/Q7637446,1996,2017,male organism
http://www.wikidata.org/entity/Q5074490,Charity,,,1830,,
http://www.wikidata.org/entity/Q50808512,Limelight de Brève,,,1999,2019,female organism
http://www.wikidata.org/entity/Q50808516,Roi de Berg,,,2005,,male organism
http://www.wikidata.org/entity/Q50808525,Tequila de Lile,,,2007,,female organism
http://www.wikidata.org/entity/Q50809369,Albführen's Paille de la Roque,http://www.wikidata.org/entity/Q61841675,http://www.wikidata.org/entity/Q3192701,2003,,female organism
http://www.wikidata.org/entity/Q5084563,Charlie Boy,,,1955,,
http://www.wikidata.org/entity/Q5085809,Charlotte,,http://www.wikidata.org/entity/Q7105216,1811,,female organism
http://www.wikidata.org/entity/Q5086185,Charlotte West,,,1827,,female organism
http://www.wikidata.org/entity/Q5086233,Charlottesville,,,1957,,male organism
http://www.wikidata.org/entity/Q5086269,Charlottown,http://www.wikidata.org/entity/Q6812082,http://www.wikidata.org/entity/Q5086233,1963,,male organism
http://www.wikidata.org/entity/Q5087563,Chateaugay,http://www.wikidata.org/entity/Q61989020,http://www.wikidata.org/entity/Q7653826,1960,1985,male organism
http://www.wikidata.org/entity/Q5087626,Chatham,,,1928,,male organism
http://www.wikidata.org/entity/Q5089991,Chelokee,,http://www.wikidata.org/entity/Q5092197,2004,2014,male organism
http://www.wikidata.org/entity/Q5091963,Cherimoya,http://www.wikidata.org/entity/Q61970586,http://www.wikidata.org/entity/Q61970582,1908,,female organism
http://www.wikidata.org/entity/Q5092197,Cherokee Run,,http://www.wikidata.org/entity/Q7379652,1990,2016,male organism
http://www.wikidata.org/entity/Q5092413,Cherry Lake,,,1966,,female organism
http://www.wikidata.org/entity/Q5092417,Cherry Lass,,http://www.wikidata.org/entity/Q11282151,1902,,female organism
http://www.wikidata.org/entity/Q5093430,Chester,,,1874,,male organism
http://www.wikidata.org/entity/Q5093610,Chester House,http://www.wikidata.org/entity/Q7829411,http://www.wikidata.org/entity/Q1104649,1995,2003,male organism
http://www.wikidata.org/entity/Q5095370,Chic,http://www.wikidata.org/entity/Q20895892,http://www.wikidata.org/entity/Q6723556,2000,,
http://www.wikidata.org/entity/Q5095397,Chicado V,http://www.wikidata.org/entity/Q5286020,,1950,1972,female organism
http://www.wikidata.org/entity/Q5096371,Chicks Beduino,,,1984,,male organism
http://www.wikidata.org/entity/Q5096646,Chief's Crown,http://www.wikidata.org/entity/Q61994557,http://www.wikidata.org/entity/Q1104509,1982,,male organism
http://www.wikidata.org/entity/Q5096670,Chief Bearhart,,http://www.wikidata.org/entity/Q5096646,1993,2012,male organism
http://www.wikidata.org/entity/Q5096930,Chief Singer,,,1981,,
http://www.wikidata.org/entity/Q5099250,Chilukki,,http://www.wikidata.org/entity/Q5092197,1997,,
http://www.wikidata.org/entity/Q5101246,Chinook Pass,,,1979,2010,
http://www.wikidata.org/entity/Q5104095,Choisir,,http://www.wikidata.org/entity/Q5215867,1999,,male organism
http://www.wikidata.org/entity/Q5104226,Chokin,,,1988,,
http://www.wikidata.org/entity/Q5104797,Chop Chop,,http://www.wikidata.org/entity/Q5457475,1940,,male organism
http://www.wikidata.org/entity/Q5106518,Chris Evert,http://www.wikidata.org/entity/Q11342007,http://www.wikidata.org/entity/Q7659238,1971,,female organism
http://www.wikidata.org/entity/Q51078900,French Laundry,,,,,
http://www.wikidata.org/entity/Q5109475,Christian Cullen,,,1994,,
http://www.wikidata.org/entity/Q5111410,Christmas Past,,http://www.wikidata.org/entity/Q5608147,1979,,female organism
http://www.wikidata.org/entity/Q51167228,Kawakita Enka,,http://www.wikidata.org/entity/Q730381,2014,,female organism
http://www.wikidata.org/entity/Q5119327,Cicada,,http://www.wikidata.org/entity/Q16847799,1959,,female organism
http://www.wikidata.org/entity/Q5119362,Cicero,,http://www.wikidata.org/entity/Q5199345,1902,,male organism
http://www.wikidata.org/entity/Q5120208,Cincinnati,,http://www.wikidata.org/entity/Q370429,1860,1878,male organism
http://www.wikidata.org/entity/Q5121649,Circular Quay,,http://www.wikidata.org/entity/Q11305671,2004,,male organism
http://www.wikidata.org/entity/Q5124849,Clabber,,,1936,,
http://www.wikidata.org/entity/Q5128121,Classic Cliche,,,1992,,male organism
http://www.wikidata.org/entity/Q5128464,Classy 'n Smart,http://www.wikidata.org/entity/Q7044037,http://www.wikidata.org/entity/Q7544100,1981,,female organism
